placa,old_tag,nomecomum,codigo,genero,especie,familia,subfamilia,densidade,inv,area,parcela,quadra,nsdist,ns,transecto,metragem,recruit,data_morta,ind.resgate,altura,altura_1,dap.06,c.06,mv.06,obs.06,data06,dap.08,c.08,mv.08,obs.08,data08,c.09,mv.09,cicat.09,recup.09,obs.09,data09,dap.10,c.10,mv.10,obs.10,data10,dap.11,c.11,mv.11,obs.11,data11,dap.12,c.12,mv.12,obs.12,data12,dap.14,c.14,mv.14,obs.14,data14,dap.16,c.16,mv.16,obs.16,data16,dap.18,c.18,mv.18,obs.18,data18,dap.22,c.22,mv.22,obs.22,alt22,data22,equipe.22,dap.24,c.24,mv.24,obs.24,data24,equipe.24
80761,,capoteiro,Corbic,Cordia,bicolor A. DC.,Boraginaceae,,0.48,5a10cm,1,B,,1,S,P,942.4,r22,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,5.4,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80768,,cipo_graxama_branco,Arrina,Cuspidaria,inaequalis (DC. ex Splitg.) L.G.Lohmann,Bignoniaceae,,,5a10cm,1,B,,1.2,S,P,976.5,r22,,,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,3,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,6.9,2,v,,20_06_2024,Santarem_Nathalia_Maraca
80773,,envira_cabo_de_rodo,Guasch,Guatteria,schomburgkiana Mart.,Annonaceae,,0.6,5a10cm,1,B,,1.2,S,P,989,r22,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,4,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,6.3,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80777,,tatapiririca,Tapgui,Tapirira,guianensis Aubl.,Anacardiaceae,,0.457,5a10cm,1,B,,2.1,S,P,997,r22,,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,14,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80782,,tachi_do_campo,Tacvul,Tachigali,vulgaris L.G.Silva & H.C.Lima,Caesalpiniaceae,,0.59125,5a10cm,1,C,,1,S,P,1023,r22,,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,6.4,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80783,,inga_xixica,Ingalb,Inga,alba (SW.) Willd.,Fabaceae,Mimosoideae,0.59,5a10cm,1,C,,2.1,S,P,1024,r22,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,8.8,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80785,,inga_roceiro,Ingthi,Inga,thibaudiana DC.Subsp. Russotomentella (Malme)T.D.Penn.,Fabaceae,Mimosoideae,0.573055556,5a10cm,1,C,,2.3,S,P,1033.5,r22,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,7.2,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80786,,inga_roceiro,Ingthi,Inga,thibaudiana DC.Subsp. Russotomentella (Malme)T.D.Penn.,Fabaceae,Mimosoideae,0.573055556,5a10cm,1,C,,1.4,S,P,1044,r22,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,4,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,5.4,3,v,,20_06_2024,Santarem_Nathalia_Maraca
80787,,sucuuba,Himart,Himatanthus,articulatus (Vahl) Woodson,Apocynaceae,,0.46,5a10cm,1,C,,1.2,S,P,1051,r22,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,7.4,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80789,,pau_sangue,Conper,Connarus,perrottetii (DC.) Planch.,Connaraceae,,0.45,5a10cm,1,C,,2,S,P,1053,r22,,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,11.7,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80790,,breu_de_uma_folha,Prouni,Protium,unifoliolatum Engl.,Burseraceae,,0.33,5a10cm,1,C,,1.2,S,P,1054,r22,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,6,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80791,,pau_sangue,Conper,Connarus,perrottetii (DC.) Planch.,Connaraceae,,0.45,5a10cm,1,C,,1.7,S,P,1054.1,r22,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,5.5,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80792,,tatapiririca,Tapgui,Tapirira,guianensis Aubl.,Anacardiaceae,,0.457,5a10cm,1,C,,2,S,P,1060.4,r22,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,6.2,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80796,,tatapiririca,Tapgui,Tapirira,guianensis Aubl.,Anacardiaceae,,0.457,5a10cm,1,C,,1,S,P,1068,r22,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,4,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,5.3,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80797,,murta_vassourinha,Myrsyl,Myrcia,sylvatica (G. Meyer) DC.,Myrtaceae,,0.815,5a10cm,1,C,,1.8,S,P,1070,r22,2024,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,4,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,,0,m,morta,20_06_2024,Santarem_Nathalia_Maraca
80800,,sardinheira,Casgra,Casearia,grandiflora Camb.,Salicaceae,,0.77,5a10cm,1,C,,0.5,S,P,1094,r22,,,7.5,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,6.4,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80801,,louro_prata,Ocogui,Ocotea,guianensis Aubl.,Lauraceae,,0.56,5a10cm,1,C,,2.2,S,P,1095.3,r22,2024,,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,,0,m,morta,20_06_2024,Santarem_Nathalia_Maraca
80802,,tatapiririca,Tapgui,Tapirira,guianensis Aubl.,Anacardiaceae,,0.457,5a10cm,1,C,,1.8,S,P,1096.5,r22,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,6.6,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80805,,inga_roceiro,Ingthi,Inga,thibaudiana DC.Subsp. Russotomentella (Malme)T.D.Penn.,Fabaceae,Mimosoideae,0.573055556,5a10cm,1,C,,2,S,P,1105,r22,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,5,4,v,,20_06_2024,Santarem_Nathalia_Maraca
80806,,kaqui,Dioser,Diospyros,sericea A.DC.,Ebenaceae,,0.665833333,5a10cm,1,C,,1.6,S,P,1107,r22,,,7.2,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,5.9,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80807,,murta_vassourinha,Myrsyl,Myrcia,sylvatica (G. Meyer) DC.,Myrtaceae,,0.815,5a10cm,1,C,,1.7,S,P,1110,r22,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,5.7,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80809,,murta_vassourinha,Myrsyl,Myrcia,sylvatica (G. Meyer) DC.,Myrtaceae,,0.815,5a10cm,1,C,,2.4,S,P,1115,r22,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,7.8,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80811,,urucurana_folha_grande,Slosin,Sloanea,sinemariensis Aubl.,Elaeocarpaceae,,0.75,5a10cm,1,C,,1.3,S,P,1139,r22,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,5.8,1,v,,20_06_2024,Santarem_Nathalia_Maraca
80812,,urucurana_folha_grande,Slosin,Sloanea,sinemariensis Aubl.,Elaeocarpaceae,,0.75,5a10cm,1,C,,1.3,S,P,1139.5,r22,,,6.2,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,4,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,5.9,3,v,,20_06_2024,Santarem_Nathalia_Maraca
80818,,cariperana_folha_branca,Lickun,Licania,kunthiana Hook.f.,Chrysobalanaceae,,0.93,5a10cm,1,C,,1.5,S,P,1182,r22,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,6.6,4,v,,20_06_2024,Santarem_Nathalia_Maraca
80823,,pitomba_da_mata,Talgui,Talisia,guianensis Aubl.,Sapindaceae,,,5a10cm,1,C,,1.6,S,P,1198.5,r22,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,6.1,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80825,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,C,,1.7,S,P,1203.2,r22,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,11.5,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80826,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,C,,2.3,S,P,1208.3,r22,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,11.2,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80827,,para_para,Jaccop,Jacaranda,copaia (Aubl.) D. Don,Bignoniaceae,,0.35,5a10cm,1,C,,2,S,P,1209,r22,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,6.5,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80829,,pitomba_da_mata,Talgui,Talisia,guianensis Aubl.,Sapindaceae,,,5a10cm,1,C,,1.5,S,P,1230,r22,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,6.5,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80830,,murta_vassourinha,Myrsyl,Myrcia,sylvatica (G. Meyer) DC.,Myrtaceae,,0.815,5a10cm,1,C,,1.5,S,P,1234,r22,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,5.4,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80831,,tatapiririca,Tapgui,Tapirira,guianensis Aubl.,Anacardiaceae,,0.457,5a10cm,1,C,,1.6,S,P,1235,r22,,,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,7.7,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80833,,macucurana,Licegl,Moquilea,egleri (Prance) Sothers & Prance,Chrysobalanaceae,,0.83,5a10cm,1,C,,1.4,S,P,1239,r22,,,5.5,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,5.5,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80834,,macucurana,Licegl,Moquilea,egleri (Prance) Sothers & Prance,Chrysobalanaceae,,0.83,5a10cm,1,C,,1.4,S,P,1238.8,r22,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,5.9,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80835,,macucurana,Licegl,Moquilea,egleri (Prance) Sothers & Prance,Chrysobalanaceae,,0.83,5a10cm,1,C,,1.4,S,P,1238.9,r22,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,6.2,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80839,,caxua,Triqua,Trichilia,quadrijuga H.B.K,Meliaceae,,0.55,5a10cm,1,C,,0.5,S,P,1274,r22,,,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,7.1,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80840,,caxua,Triqua,Trichilia,quadrijuga H.B.K,Meliaceae,,0.55,5a10cm,1,C,,0.5,S,P,1274,r22,,,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,6,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80841,,caxua,Triqua,Trichilia,quadrijuga H.B.K,Meliaceae,,0.55,5a10cm,1,C,,1.7,S,P,1278,r22,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,3,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,5.5,2,v,,20_06_2024,Santarem_Nathalia_Maraca
80843,,murta_vassourinha,Myrsyl,Myrcia,sylvatica (G. Meyer) DC.,Myrtaceae,,0.815,5a10cm,1,C,,2,S,P,1281,r22,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,5.9,4,v,,20_06_2024,Santarem_Nathalia_Maraca
80845,,inga_roceiro,Ingthi,Inga,thibaudiana DC.Subsp. Russotomentella (Malme)T.D.Penn.,Fabaceae,Mimosoideae,0.573055556,5a10cm,1,C,,1.6,S,P,1285,r22,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,3,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,5.5,2,v,,20_06_2024,Santarem_Nathalia_Maraca
80846,,cariperana_folha_branca,Lickun,Licania,kunthiana Hook.f.,Chrysobalanaceae,,0.93,5a10cm,1,C,,1.2,S,P,1288,r22,,,3.8,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,4,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,5.1,2,v,,20_06_2024,Santarem_Nathalia_Maraca
80848,,pitomba_da_mata,Talgui,Talisia,guianensis Aubl.,Sapindaceae,,,5a10cm,1,C,,2.4,S,P,1301,r22,2024,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,,0,m,morta,20_06_2024,Santarem_Nathalia_Maraca
80849,,pitomba_da_mata,Talgui,Talisia,guianensis Aubl.,Sapindaceae,,,5a10cm,1,C,,2.4,S,P,1301,r22,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,6.6,1,v,tombada,20_06_2024,Santarem_Nathalia_Maraca
80850,,capoteiro,Corbic,Cordia,bicolor A. DC.,Boraginaceae,,0.48,5a10cm,1,C,,1.2,S,P,1309,r22,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,6.2,1,v,cqcr,20_06_2024,Santarem_Nathalia_Maraca
80851,,capoteiro,Corbic,Cordia,bicolor A. DC.,Boraginaceae,,0.48,5a10cm,1,C,,2.4,S,P,1309,r22,2024,,7.5,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,,0,m,morta,20_06_2024,Santarem_Nathalia_Maraca
80852,,capoteiro,Corbic,Cordia,bicolor A. DC.,Boraginaceae,,0.48,5a10cm,1,C,,1.6,S,P,1313,r22,,,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,4,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,6.2,1,v,cqcr,20_06_2024,Santarem_Nathalia_Maraca
80854,,sardinheira,Casgra,Casearia,grandiflora Camb.,Salicaceae,,0.77,5a10cm,1,C,,2,S,P,1320,r22,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,6.9,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80855,,sardinheira,Casgra,Casearia,grandiflora Camb.,Salicaceae,,0.77,5a10cm,1,C,,2,S,P,1320.2,r22,,,5.5,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,3,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,5.3,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80856,,capoteiro,Corbic,Cordia,bicolor A. DC.,Boraginaceae,,0.48,5a10cm,1,C,,1.7,S,P,1320.4,r22,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,5.6,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80863,,capoteiro,Corbic,Cordia,bicolor A. DC.,Boraginaceae,,0.48,5a10cm,1,C,,1.2,S,P,1333,r22,,,5.8,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,4,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,5.2,2,v,,20_06_2024,Santarem_Nathalia_Maraca
80869,,sardinheira,Casgra,Casearia,grandiflora Camb.,Salicaceae,,0.77,5a10cm,1,C,,1.7,S,P,1355,r22,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,8.1,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80872,,louro_faia,Roumon,Roupala ,montana Aubl.,Proteaceae,,,5a10cm,1,C,,2.4,S,P,1383,r22,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,6.5,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80873,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,C,,1.2,S,P,1378.3,r22,,,7.5,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,10.1,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80874,,urucurana_folha_grande,Slosin,Sloanea,sinemariensis Aubl.,Elaeocarpaceae,,0.75,5a10cm,1,C,,1,S,P,1380,r22,,,7.5,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,4,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,6.8,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80876,,louro_prata,Ocogui,Ocotea,guianensis Aubl.,Lauraceae,,0.56,5a10cm,1,C,,2.5,S,P,1383,r22,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,8.5,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80880,,louro_prata,Ocogui,Ocotea,guianensis Aubl.,Lauraceae,,0.56,5a10cm,1,C,,1.5,S,P,1395,r22,,,7.5,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,6.4,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80881,,louro_prata,Ocogui,Ocotea,guianensis Aubl.,Lauraceae,,0.56,5a10cm,1,C,,1.8,S,P,1395,r22,,,7.5,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,1,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,6.2,1,v,cqcr,20_06_2024,Santarem_Nathalia_Maraca
80884,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,C,,1,S,P,1412,r22,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,3,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,6.5,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80889,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,C,,0.8,S,P,1425.6,r22,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,10.4,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80892,,inga_pretinho,Inghet,Inga ,heterophylla Willd.,Mimosaceae,Mimosoideae,0.56,5a10cm,1,C,,1.5,S,P,1430,r22,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,4,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,7,5,v,bifurcado,20_06_2024,Santarem_Nathalia_Maraca
80893,,sucuuba,Himart,Himatanthus,articulatus (Vahl) Woodson,Apocynaceae,,0.46,5a10cm,1,C,,1.6,S,P,1430,r22,,,6.2,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,6.2,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80896,,sucuuba,Himart,Himatanthus,articulatus (Vahl) Woodson,Apocynaceae,,0.46,5a10cm,1,C,,2.2,S,P,1438.8,r22,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,8.4,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80897,,envira_cabo_de_rodo,Guasch,Guatteria,schomburgkiana Mart.,Annonaceae,,0.6,5a10cm,1,C,,1.6,S,P,1438.6,r22,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,v,,,20_07_2022,Ebis_Bate_Santarem_Darlisson,5.9,5,v,,20_06_2024,Santarem_Nathalia_Maraca
80907,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,C,,1.2,S,P,1477.2,r22,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,5,v,,,20_07_2023,Ebis_Bate_Santarem_Darlisson,6.8,5,v,,20_06_2024,Santarem_Nathalia_Maraca
75327,,araracanga_marfim,Aspdes,Aspidosperma,desmanthum Bth. ex Muell. Arg.,Apocynaceae,,0.53,5a10cm,1,A,,1.7,S,A,348,r22,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,3,v,,,08_06_2022,Bate_Ebis_Leo,6.6,5,v,,29_05_2024,Santarem_Darlisson_Bate_Ebis
79188,,kaqui,Dioser,Diospyros,sericea A.DC.,Ebenaceae,,0.665833333,5a10cm,1,A,,0.5,S,AA,30,r22,,,9.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,5,v,,,14_06_2022,Bate_Ebis_Antonio,10.9,3,v,cqcr,04_06_2024,Darlisson_Bate_Santarem
79189,,envira_vassourinha,Xylama,Xylopia,amazonica R.E.Fries,Annonaceae,,0.79,5a10cm,1,A,,1.5,S,AA,40,r22,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,v,,,14_06_2022,Bate_Ebis_Antonio,10,3,v,m=40,04_06_2024,Darlisson_Bate_Santarem
79190,,envira_vassourinha,Xylama,Xylopia,amazonica R.E.Fries,Annonaceae,,0.79,5a10cm,1,A,,1.4,S,AA,106,r22,,,10.5,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,v,,,14_06_2022,Bate_Ebis_Antonio,11.2,5,v,,04_06_2024,Darlisson_Bate_Santarem
79192,,capoteiro,Corbic,Cordia,bicolor A. DC.,Boraginaceae,,0.48,5a10cm,1,A,,1,S,AA,143,r22,,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9,5,v,,,14_06_2022,Bate_Ebis_Antonio,15.3,5,v,,04_06_2024,Darlisson_Bate_Santarem
